id,award,year,league,playerID,pointsWon,pointsMax,votesFirst,createdAt,updatedAt
4174,MVP,1981,NL,raineti01,15,336,0,,
4175,MVP,1981,NL,rosepe01,35,336,0,,
4176,MVP,1981,NL,ryanno01,23,336,0,,
4177,MVP,1981,NL,schmimi01,321,336,21,,
4178,MVP,1981,NL,seaveto01,35,336,0,,
4179,MVP,1981,NL,suttebr01,59,336,0,,
4180,MVP,1981,NL,valenfe01,90,336,1,,
4181,MVP,1982,AL,baineha01,9,392,0,,
4182,MVP,1982,AL,baylodo01,8,392,0,,
4183,MVP,1982,AL,bellbu01,3,392,0,,
4184,MVP,1982,AL,boonebo01,12,392,0,,
4185,MVP,1982,AL,brettge01,9,392,0,,
4186,MVP,1982,AL,carewro01,5,392,0,,
4187,MVP,1982,AL,caudibi01,4,392,0,,
4188,MVP,1982,AL,coopece01,152,392,0,,
4189,MVP,1982,AL,decindo01,178,392,0,,
4190,MVP,1982,AL,downibr01,22,392,0,,
4191,MVP,1982,AL,evansdw01,57,392,0,,
4192,MVP,1982,AL,fingero01,12,392,0,,
4193,MVP,1982,AL,garcida01,5,392,0,,
4194,MVP,1982,AL,harrato01,9,392,0,,
4195,MVP,1982,AL,henderi01,38,392,0,,
4196,MVP,1982,AL,jacksre01,107,392,1,,
4197,MVP,1982,AL,lansfca01,1,392,0,,
4198,MVP,1982,AL,mcraeha01,175,392,0,,
4199,MVP,1982,AL,molitpa01,29,392,0,,
4200,MVP,1982,AL,murraed02,228,392,0,,
4201,MVP,1982,AL,palmeji01,5,392,0,,
4202,MVP,1982,AL,parrila02,26,392,0,,
4203,MVP,1982,AL,quiseda01,39,392,0,,
4204,MVP,1982,AL,riceji01,10,392,0,,
4205,MVP,1982,AL,ripkeca01,3,392,0,,
4206,MVP,1982,AL,stanlbo01,6,392,0,,
4207,MVP,1982,AL,sutclri01,1,392,0,,
4208,MVP,1982,AL,thomago01,44,392,0,,
4209,MVP,1982,AL,thornan01,8,392,0,,
4210,MVP,1982,AL,vuckope01,11,392,0,,
4211,MVP,1982,AL,wardga01,1,392,0,,
4212,MVP,1982,AL,wilsowi02,16,392,0,,
4213,MVP,1982,AL,winfida01,33,392,0,,
4214,MVP,1982,AL,yountro01,385,392,27,,
4215,MVP,1982,NL,andujjo01,6,336,0,,
4216,MVP,1982,NL,bucknbi01,38,336,0,,
4217,MVP,1982,NL,carltst01,41,336,0,,
4218,MVP,1982,NL,cartega01,35,336,0,,
4219,MVP,1982,NL,chambch01,2,336,0,,
4220,MVP,1982,NL,clarkja01,53,336,0,,
4221,MVP,1982,NL,dawsoan01,3,336,0,,
4222,MVP,1982,NL,garbege01,6,336,0,,
4223,MVP,1982,NL,guerrpe01,175,336,0,,
4224,MVP,1982,NL,hendrge01,20,336,0,,
4225,MVP,1982,NL,hernake01,12,336,0,,
4226,MVP,1982,NL,kennete02,20,336,0,,
4227,MVP,1982,NL,knighra01,1,336,0,,
4228,MVP,1982,NL,madlobi01,37,336,0,,
4229,MVP,1982,NL,matthga01,2,336,0,,
4230,MVP,1982,NL,mintogr01,44,336,0,,
4231,MVP,1982,NL,morgajo02,17,336,0,,
4232,MVP,1982,NL,murphda05,283,336,14,,
4233,MVP,1982,NL,oliveal01,175,336,0,,
4234,MVP,1982,NL,schmimi01,54,336,0,,
4235,MVP,1982,NL,smithlo01,218,336,8,,
4236,MVP,1982,NL,smithoz01,25,336,0,,
4237,MVP,1982,NL,suttebr01,134,336,2,,
4238,MVP,1982,NL,thompja01,12,336,0,,
4239,MVP,1982,NL,valenfe01,3,336,0,,
4240,MVP,1983,AL,baineha01,49,392,0,,
4241,MVP,1983,AL,boggswa01,25,392,0,,
4242,MVP,1983,AL,coopece01,123,392,0,,
4243,MVP,1983,AL,cruzju01,1,392,0,,
4244,MVP,1983,AL,dotsori01,3,392,0,,
4245,MVP,1983,AL,fiskca01,209,392,3,,
4246,MVP,1983,AL,guidrro01,2,392,0,,
4247,MVP,1983,AL,henderi01,1,392,0,,
4248,MVP,1983,AL,hoytla01,24,392,0,,
4249,MVP,1983,AL,lawru01,2,392,0,,
4250,MVP,1983,AL,luzingr01,9,392,0,,
4251,MVP,1983,AL,martiti01,0,392,0,,
4252,MVP,1983,AL,morrija02,2,392,0,,
4253,MVP,1983,AL,mosebll01,21,392,0,,
4254,MVP,1983,AL,murraed02,290,392,10,,
4255,MVP,1983,AL,parrila02,66,392,0,,
4256,MVP,1983,AL,quiseda01,107,392,0,,
4257,MVP,1983,AL,riceji01,150,392,0,,
4258,MVP,1983,AL,ripkeca01,322,392,15,,
4259,MVP,1983,AL,simmote01,4,392,0,,
4260,MVP,1983,AL,stanlbo01,11,392,0,,
4261,MVP,1983,AL,trammal01,11,392,0,,
4262,MVP,1983,AL,upshawi01,41,392,0,,
4263,MVP,1983,AL,whitalo01,84,392,0,,
4264,MVP,1983,AL,winfida01,85,392,0,,
4265,MVP,1983,AL,wrighge03,1,392,0,,
4266,MVP,1983,AL,yountro01,6,392,0,,
4267,MVP,1983,NL,cruzjo01,76,336,0,,
4268,MVP,1983,NL,davisjo02,1,336,0,,
4269,MVP,1983,NL,dawsoan01,213,336,1,,
4270,MVP,1983,NL,dennyjo01,24,336,0,,
4271,MVP,1983,NL,evansda01,16,336,0,,
4272,MVP,1983,NL,guerrpe01,182,336,1,,
4273,MVP,1983,NL,hendrge01,33,336,0,,
4274,MVP,1983,NL,hernake01,1,336,0,,
4275,MVP,1983,NL,hollaal01,42,336,0,,
4276,MVP,1983,NL,hornebo01,1,336,0,,
4277,MVP,1983,NL,kennete02,37,336,0,,
4278,MVP,1983,NL,leonaje01,2,336,0,,
4279,MVP,1983,NL,madlobi01,45,336,0,,
4280,MVP,1983,NL,murphda05,318,336,21,,
4281,MVP,1983,NL,oliveal01,3,336,0,,
4282,MVP,1983,NL,oroscje01,14,336,0,,
4283,MVP,1983,NL,penato01,25,336,0,,
4284,MVP,1983,NL,raineti01,83,336,0,,
4285,MVP,1983,NL,ramirra01,15,336,0,,
4286,MVP,1983,NL,schmimi01,191,336,1,,
4287,MVP,1983,NL,smithle02,8,336,0,,
4288,MVP,1983,NL,smithlo01,1,336,0,,
4289,MVP,1983,NL,smithoz01,1,336,0,,
4290,MVP,1983,NL,sotoma01,16,336,0,,
4291,MVP,1983,NL,thondi01,67,336,0,,
4292,MVP,1984,AL,alexado01,1,392,0,,
4293,MVP,1984,AL,armasto01,87,392,0,,
4294,MVP,1984,AL,baineha01,10,392,0,,
4295,MVP,1984,AL,balbost01,5,392,0,,
4296,MVP,1984,AL,bellbu01,4,392,0,,
4297,MVP,1984,AL,bellge02,5,392,0,,
4298,MVP,1984,AL,beniqju01,2,392,0,,
4299,MVP,1984,AL,boddimi01,2,392,0,,
4300,MVP,1984,AL,davisal01,26,392,0,,
4301,MVP,1984,AL,downibr01,6,392,0,,
4302,MVP,1984,AL,evansdw01,39,392,0,,
4303,MVP,1984,AL,gibsoki01,96,392,0,,
4304,MVP,1984,AL,hernawi01,306,392,16,,
4305,MVP,1984,AL,hrbekke01,247,392,5,,
4306,MVP,1984,AL,kingmda01,10,392,0,,
4307,MVP,1984,AL,mattido01,113,392,0,,
4308,MVP,1984,AL,mosebll01,4,392,0,,
4309,MVP,1984,AL,murraed02,197,392,2,,
4310,MVP,1984,AL,parrila02,8,392,0,,
4311,MVP,1984,AL,quiseda01,235,392,5,,
4312,MVP,1984,AL,riceji01,10,392,0,,
4313,MVP,1984,AL,ripkeca01,1,392,0,,
4314,MVP,1984,AL,stiebda01,4,392,0,,
4315,MVP,1984,AL,thornan01,5,392,0,,
4316,MVP,1984,AL,trammal01,76,392,0,,
4317,MVP,1984,AL,upshawi01,8,392,0,,
4318,MVP,1984,AL,wilsowi02,61,392,0,,
4319,MVP,1984,AL,winfida01,83,392,0,,
4320,MVP,1984,NL,brenlbo01,1,336,0,,
4321,MVP,1984,NL,cartega01,32,336,0,,
4322,MVP,1984,NL,ceyro01,6,336,0,,
4323,MVP,1984,NL,cruzjo01,53,336,0,,
4324,MVP,1984,NL,davisjo02,49,336,0,,
4325,MVP,1984,NL,dernibo01,6,336,0,,
4326,MVP,1984,NL,durhale01,38,336,0,,
4327,MVP,1984,NL,garvest01,5,336,0,,
4328,MVP,1984,NL,goodedw01,28,336,0,,
4329,MVP,1984,NL,gossari01,34,336,0,,
4330,MVP,1984,NL,gwynnto01,184,336,1,,
4331,MVP,1984,NL,hernake01,195,336,1,,
4332,MVP,1984,NL,leonaje01,1,336,0,,
4333,MVP,1984,NL,matthga01,70,336,0,,
4334,MVP,1984,NL,mcreyke01,6,336,0,,
4335,MVP,1984,NL,murphda05,52,336,0,,
4336,MVP,1984,NL,raineti01,41,336,0,,
4337,MVP,1984,NL,samueju01,1,336,0,,
4338,MVP,1984,NL,sandbry01,326,336,22,,
4339,MVP,1984,NL,schmimi01,55,336,0,,
4340,MVP,1984,NL,sutclri01,151,336,0,,
4341,MVP,1984,NL,suttebr01,67,336,0,,
4342,MVP,1984,NL,wiggial01,14,336,0,,
4343,MVP,1985,AL,alexado01,3,392,0,,
4344,MVP,1985,AL,baineha01,49,392,0,,
4345,MVP,1985,AL,balbost01,6,392,0,,
4346,MVP,1985,AL,barfije01,88,392,0,,
4347,MVP,1985,AL,bellge02,84,392,0,,
4348,MVP,1985,AL,boggswa01,159,392,0,,
4349,MVP,1985,AL,bradlph01,12,392,0,,
4350,MVP,1985,AL,brettge01,274,392,5,,
4351,MVP,1985,AL,evansda01,17,392,0,,
4352,MVP,1985,AL,fiskca01,29,392,0,,
4353,MVP,1985,AL,garcida01,2,392,0,,
4354,MVP,1985,AL,gedmari01,1,392,0,,
4355,MVP,1985,AL,gibsoki01,7,392,0,,
4356,MVP,1985,AL,guidrro01,15,392,0,,
4357,MVP,1985,AL,henderi01,174,392,0,,
4358,MVP,1985,AL,henketo01,5,392,0,,
4359,MVP,1985,AL,lampde01,3,392,0,,
4360,MVP,1985,AL,mattido01,367,392,23,,
4361,MVP,1985,AL,mooredo01,96,392,0,,
4362,MVP,1985,AL,murraed02,130,392,0,,
4363,MVP,1985,AL,puckeki01,3,392,0,,
4364,MVP,1985,AL,quiseda01,39,392,0,,
4365,MVP,1985,AL,ripkeca01,9,392,0,,
4366,MVP,1985,AL,saberbr01,45,392,0,,
4367,MVP,1985,AL,winfida01,35,392,0,,
4368,MVP,1985,NL,brookhu01,11,336,0,,
4369,MVP,1985,NL,cartega01,116,336,0,,
4370,MVP,1985,NL,clarkja01,20,336,0,,
4371,MVP,1985,NL,colemvi01,16,336,0,,
4372,MVP,1985,NL,cruzjo01,2,336,0,,
4373,MVP,1985,NL,doranbi02,2,336,0,,
4374,MVP,1985,NL,duncama01,1,336,0,,
4375,MVP,1985,NL,goodedw01,162,336,1,,
4376,MVP,1985,NL,guerrpe01,208,336,3,,
4377,MVP,1985,NL,gwynnto01,1,336,0,,
4378,MVP,1985,NL,hernake01,61,336,0,,
4379,MVP,1985,NL,herrto01,119,336,0,,
4380,MVP,1985,NL,hershor01,9,336,0,,
4381,MVP,1985,NL,marshmi02,11,336,0,,
4382,MVP,1985,NL,mcgeewi01,280,336,14,,
4383,MVP,1985,NL,morelke01,8,336,0,,
4384,MVP,1985,NL,murphda05,63,336,0,,
4385,MVP,1985,NL,parkeda01,220,336,6,,
4386,MVP,1985,NL,raineti01,15,336,0,,
4387,MVP,1985,NL,reardje01,4,336,0,,
4388,MVP,1985,NL,sandbry01,14,336,0,,
4389,MVP,1985,NL,sciosmi01,5,336,0,,
4390,MVP,1985,NL,smithoz01,5,336,0,,
4391,MVP,1985,NL,tudorjo01,61,336,0,,
4392,MVP,1985,NL,valenfe01,1,336,0,,
4393,MVP,1985,NL,wilsogl01,1,336,0,,
4394,MVP,1986,AL,barfije01,107,392,0,,
4395,MVP,1986,AL,barrema02,5,392,0,,
4396,MVP,1986,AL,baylodo01,32,392,0,,
4397,MVP,1986,AL,bellge02,125,392,0,,
4398,MVP,1986,AL,boggswa01,87,392,0,,
4399,MVP,1986,AL,cansejo01,3,392,0,,
4400,MVP,1986,AL,cartejo01,72,392,0,,
4401,MVP,1986,AL,clemero02,339,392,19,,
4402,MVP,1986,AL,decindo01,56,392,0,,
4403,MVP,1986,AL,fernato01,17,392,0,,
4404,MVP,1986,AL,fletcsc01,5,392,0,,
4405,MVP,1986,AL,gaettga01,6,392,0,,
4406,MVP,1986,AL,higuete01,7,392,0,,
4407,MVP,1986,AL,joynewa01,74,392,0,,
4408,MVP,1986,AL,mattido01,258,392,5,,
4409,MVP,1986,AL,obriepe03,5,392,0,,
4410,MVP,1986,AL,preslji01,2,392,0,,
4411,MVP,1986,AL,puckeki01,105,392,0,,
4412,MVP,1986,AL,riceji01,241,392,4,,
4413,MVP,1986,AL,righeda01,71,392,0,,
4414,MVP,1986,AL,schofdi02,1,392,0,,
4415,MVP,1986,AL,wittmi01,34,392,0,,
4416,MVP,1986,NL,basske01,73,336,0,,
4417,MVP,1986,NL,cartega01,181,336,1,,
4418,MVP,1986,NL,daviser01,21,336,0,,
4419,MVP,1986,NL,davisgl01,231,336,6,,
4420,MVP,1986,NL,doranbi02,32,336,0,,
4421,MVP,1986,NL,dykstle01,4,336,0,,
4422,MVP,1986,NL,gwynnto01,34,336,0,,
4423,MVP,1986,NL,hayesvo01,41,336,0,,
4424,MVP,1986,NL,hernake01,179,336,2,,
4425,MVP,1986,NL,knighra01,9,336,0,,
4426,MVP,1986,NL,krukomi01,8,336,0,,
4427,MVP,1986,NL,maldoca01,2,336,0,,
4428,MVP,1986,NL,mcdowro01,5,336,0,,
4429,MVP,1986,NL,murphda05,2,336,0,,
4430,MVP,1986,NL,ojedabo01,2,336,0,,
4431,MVP,1986,NL,parkeda01,144,336,0,,
4432,MVP,1986,NL,raineti01,99,336,0,,
4433,MVP,1986,NL,saxst01,13,336,0,,
4434,MVP,1986,NL,schmimi01,287,336,15,,
4435,MVP,1986,NL,scottmi03,33,336,0,,
4436,MVP,1986,NL,smithda02,5,336,0,,
4437,MVP,1986,NL,valenfe01,4,336,0,,
4438,MVP,1986,NL,worreto01,7,336,0,,
4439,MVP,1987,AL,alexado01,17,392,0,,
4440,MVP,1987,AL,bellge02,332,392,16,,
4441,MVP,1987,AL,boggswa01,64,392,0,,
4442,MVP,1987,AL,cansejo01,4,392,0,,
4443,MVP,1987,AL,clemero02,7,392,0,,
4444,MVP,1987,AL,evansda01,21,392,0,,
4445,MVP,1987,AL,evansdw01,127,392,0,,
4446,MVP,1987,AL,fernato01,79,392,0,,
4447,MVP,1987,AL,gaettga01,47,392,0,,
4448,MVP,1987,AL,henketo01,17,392,0,,
4449,MVP,1987,AL,hrbekke01,11,392,0,,
4450,MVP,1987,AL,joynewa01,17,392,0,,
4451,MVP,1987,AL,mattido01,92,392,0,,
4452,MVP,1987,AL,mcgwima01,109,392,0,,
4453,MVP,1987,AL,molitpa01,125,392,0,,
4454,MVP,1987,AL,morrija02,5,392,0,,
4455,MVP,1987,AL,nokesma01,1,392,0,,
4456,MVP,1987,AL,puckeki01,201,392,0,,
4457,MVP,1987,AL,reardje01,37,392,0,,
4458,MVP,1987,AL,seitzke01,5,392,0,,
4459,MVP,1987,AL,sierrru01,5,392,0,,
4460,MVP,1987,AL,tartada01,10,392,0,,
4461,MVP,1987,AL,trammal01,311,392,12,,
4462,MVP,1987,AL,yountro01,8,392,0,,
4463,MVP,1987,NL,bedrost01,6,336,0,,
4464,MVP,1987,NL,clarkja01,186,336,3,,
4465,MVP,1987,NL,clarkwi02,128,336,0,,
4466,MVP,1987,NL,colemvi01,20,336,0,,
4467,MVP,1987,NL,daviser01,73,336,0,,
4468,MVP,1987,NL,dawsoan01,269,336,11,,
4469,MVP,1987,NL,doranbi02,1,336,0,,
4470,MVP,1987,NL,guerrpe01,12,336,0,,
4471,MVP,1987,NL,gwynnto01,75,336,0,,
4472,MVP,1987,NL,johnsho01,42,336,0,,
4473,MVP,1987,NL,murphda05,34,336,0,,
4474,MVP,1987,NL,pendlte01,1,336,0,,
4475,MVP,1987,NL,raineti01,80,336,0,,
4476,MVP,1987,NL,samueju01,19,336,0,,
4477,MVP,1987,NL,schmimi01,13,336,0,,
4478,MVP,1987,NL,smithoz01,193,336,9,,
4479,MVP,1987,NL,strawda01,95,336,0,,
4480,MVP,1987,NL,thompmi02,4,336,0,,
4481,MVP,1987,NL,wallati01,165,336,1,,
4482,MVP,1988,AL,boggswa01,107,392,0,,
4483,MVP,1988,AL,brettge01,29,392,0,,
4484,MVP,1988,AL,cansejo01,392,392,28,,
4485,MVP,1988,AL,cartejo01,5,392,0,,
4486,MVP,1988,AL,eckerde01,156,392,0,,
4487,MVP,1988,AL,evansdw01,49,392,0,,
4488,MVP,1988,AL,fernato01,1,392,0,,
4489,MVP,1988,AL,francju01,2,392,0,,
4490,MVP,1988,AL,gaettga01,3,392,0,,
4491,MVP,1988,AL,greenmi01,242,392,0,,
4492,MVP,1988,AL,hendeda01,28,392,0,,
4493,MVP,1988,AL,henderi01,8,392,0,,
4494,MVP,1988,AL,hurstbr01,15,392,0,,
4495,MVP,1988,AL,jonesdo01,11,392,0,,
4496,MVP,1988,AL,mcgrifr01,9,392,0,,
4497,MVP,1988,AL,mcgwima01,6,392,0,,
4498,MVP,1988,AL,molitpa01,50,392,0,,
4499,MVP,1988,AL,plesada01,3,392,0,,
4500,MVP,1988,AL,puckeki01,219,392,0,,
4501,MVP,1988,AL,reardje01,11,392,0,,
4502,MVP,1988,AL,smithle02,4,392,0,,
4503,MVP,1988,AL,stewada01,3,392,0,,
4504,MVP,1988,AL,trammal01,62,392,0,,
4505,MVP,1988,AL,violafr01,39,392,0,,
4506,MVP,1988,AL,winfida01,164,392,0,,
4507,MVP,1988,AL,yountro01,34,392,0,,
4508,MVP,1988,NL,bonilbo01,7,336,0,,
4509,MVP,1988,NL,butlebr01,2,336,0,,
4510,MVP,1988,NL,clarkwi02,135,336,0,,
4511,MVP,1988,NL,coneda01,37,336,0,,
4512,MVP,1988,NL,daviser01,14,336,0,,
4513,MVP,1988,NL,davisgl01,72,336,0,,
4514,MVP,1988,NL,dawsoan01,6,336,0,,
4515,MVP,1988,NL,francjo01,23,336,0,,
4516,MVP,1988,NL,galaran01,105,336,0,,
4517,MVP,1988,NL,gibsoki01,272,336,13,,
4518,MVP,1988,NL,gwynnto01,29,336,0,,
4519,MVP,1988,NL,hershor01,111,336,0,,
4520,MVP,1988,NL,jacksda02,41,336,0,,
4521,MVP,1988,NL,mcreyke01,162,336,4,,
4522,MVP,1988,NL,myersra01,3,336,0,,
4523,MVP,1988,NL,saxst01,1,336,0,,
4524,MVP,1988,NL,strawda01,236,336,7,,
4525,MVP,1988,NL,vanslan01,160,336,0,,
4526,MVP,1989,AL,bellge02,205,392,4,,
4527,MVP,1989,AL,blylebe01,32,392,0,,
4528,MVP,1989,AL,boggswa01,3,392,0,,
4529,MVP,1989,AL,cartejo01,23,392,0,,
4530,MVP,1989,AL,davisal01,2,392,0,,
4531,MVP,1989,AL,davisch01,1,392,0,,
4532,MVP,1989,AL,eckerde01,116,392,3,,
4533,MVP,1989,AL,esaskni01,19,392,0,,
4534,MVP,1989,AL,fernato01,9,392,0,,
4535,MVP,1989,AL,henderi01,67,392,0,,
4536,MVP,1989,AL,jacksbo01,46,392,0,,
4537,MVP,1989,AL,lansfca01,20,392,1,,
4538,MVP,1989,AL,mattido01,25,392,0,,
4539,MVP,1989,AL,mcgrifr01,96,392,0,,
4540,MVP,1989,AL,mcgwima01,1,392,0,,
4541,MVP,1989,AL,mooremi01,6,392,0,,
4542,MVP,1989,AL,olsongr01,35,392,0,,
4543,MVP,1989,AL,parkeda01,44,392,0,,
4544,MVP,1989,AL,puckeki01,84,392,0,,
4545,MVP,1989,AL,ripkeca01,216,392,6,,
4546,MVP,1989,AL,ryanno01,2,392,0,,
4547,MVP,1989,AL,saberbr01,82,392,0,,
4548,MVP,1989,AL,saxst01,3,392,0,,
4549,MVP,1989,AL,sierrru01,228,392,6,,
4550,MVP,1989,AL,stewada01,30,392,0,,
4551,MVP,1989,AL,wilsomo01,1,392,0,,
4552,MVP,1989,AL,yountro01,256,392,8,,
4553,MVP,1989,NL,bonilbo01,5,336,0,,
4554,MVP,1989,NL,butlebr01,3,336,0,,
4555,MVP,1989,NL,clarkja01,16,336,0,,
4556,MVP,1989,NL,clarkwi02,225,336,3,,
4557,MVP,1989,NL,daviser01,44,336,0,,
4558,MVP,1989,NL,davisgl01,64,336,0,,
4559,MVP,1989,NL,davisma01,76,336,0,,
4560,MVP,1989,NL,garresc01,2,336,0,,
4561,MVP,1989,NL,gracema01,9,336,0,,
4562,MVP,1989,NL,guerrpe01,190,336,1,,
4563,MVP,1989,NL,gwynnto01,57,336,0,,
4564,MVP,1989,NL,johnsho01,153,336,0,,
4565,MVP,1989,NL,mitchke01,314,336,20,,
4566,MVP,1989,NL,raineti01,3,336,0,,
4567,MVP,1989,NL,sandbry01,157,336,0,,
4568,MVP,1989,NL,scottmi03,6,336,0,,
4569,MVP,1989,NL,smithlo01,34,336,0,,
4570,MVP,1989,NL,thompmi02,3,336,0,,
4571,MVP,1989,NL,waltoje01,14,336,0,,
4572,MVP,1989,NL,willimi02,41,336,0,,
4573,MVP,1990,AL,boggswa01,5,392,0,,
4574,MVP,1990,AL,brettge01,60,392,0,,
4575,MVP,1990,AL,burksel01,25,392,0,,
4576,MVP,1990,AL,cansejo01,26,392,0,,
4577,MVP,1990,AL,clemero02,212,392,3,,
4578,MVP,1990,AL,eckerde01,112,392,1,,
4579,MVP,1990,AL,fieldce01,286,392,10,,
4580,MVP,1990,AL,fiskca01,16,392,0,,
4581,MVP,1990,AL,griffke02,7,392,0,,
4582,MVP,1990,AL,grubeke01,175,392,0,,
4583,MVP,1990,AL,guilloz01,10,392,0,,
4584,MVP,1990,AL,henderi01,317,392,14,,
4585,MVP,1990,AL,jonesdo01,3,392,0,,
4586,MVP,1990,AL,mcgrifr01,30,392,0,,
4587,MVP,1990,AL,mcgwima01,29,392,0,,
4588,MVP,1990,AL,palmera01,22,392,0,,
4589,MVP,1990,AL,parkeda01,11,392,0,,
4590,MVP,1990,AL,penato01,6,392,0,,
4591,MVP,1990,AL,reedjo01,9,392,0,,
4592,MVP,1990,AL,ripkeca01,2,392,0,,
4593,MVP,1990,AL,ryanno01,1,392,0,,
4594,MVP,1990,AL,stewada01,56,392,0,,
4595,MVP,1990,AL,stiebda01,1,392,0,,
4596,MVP,1990,AL,thigpbo01,170,392,0,,
4597,MVP,1990,AL,trammal01,7,392,0,,
4598,MVP,1990,AL,welchbo01,54,392,0,,
4599,MVP,1990,NL,bondsba01,331,336,23,,
4600,MVP,1990,NL,bonilbo01,212,336,1,,
4601,MVP,1990,NL,butlebr01,2,336,0,,
4602,MVP,1990,NL,cartejo01,7,336,0,,
4603,MVP,1990,NL,danieka01,1,336,0,,
4604,MVP,1990,NL,daviser01,12,336,0,,
4605,MVP,1990,NL,dawsoan01,6,336,0,,
4606,MVP,1990,NL,drabedo01,59,336,0,,
4607,MVP,1990,NL,dykstle01,41,336,0,,
4608,MVP,1990,NL,gantro01,10,336,0,,
4609,MVP,1990,NL,goodedw01,10,336,0,,
4610,MVP,1990,NL,guerrpe01,2,336,0,,
4611,MVP,1990,NL,justida01,2,336,0,,
4612,MVP,1990,NL,larkiba01,82,336,0,,
4613,MVP,1990,NL,magadda01,4,336,0,,
4614,MVP,1990,NL,martira02,9,336,0,,
4615,MVP,1990,NL,mitchke01,20,336,0,,
4616,MVP,1990,NL,murraed02,123,336,0,,
4617,MVP,1990,NL,myersra01,7,336,0,,
4618,MVP,1990,NL,oneilpa01,6,336,0,,
4619,MVP,1990,NL,rijojo01,6,336,0,,
4620,MVP,1990,NL,saboch01,11,336,0,,
4621,MVP,1990,NL,sandbry01,151,336,0,,
4622,MVP,1990,NL,santibe01,3,336,0,,
4623,MVP,1990,NL,strawda01,167,336,0,,
4624,MVP,1990,NL,vanslan01,1,336,0,,
4625,MVP,1990,NL,wallati01,36,336,0,,
4626,MVP,1990,NL,willima04,95,336,0,,
4627,MVP,1991,AL,aguilri01,11,392,0,,
4628,MVP,1991,AL,alomaro01,128,392,2,,
4629,MVP,1991,AL,cansejo01,145,392,0,,
4630,MVP,1991,AL,cartejo01,136,392,1,,
4631,MVP,1991,AL,clemero02,57,392,0,,
4632,MVP,1991,AL,davisch01,21,392,0,,
4633,MVP,1991,AL,ericksc01,12,392,0,,
4634,MVP,1991,AL,fieldce01,286,392,9,,
4635,MVP,1991,AL,francju01,17,392,0,,
4636,MVP,1991,AL,griffke02,62,392,0,,
4637,MVP,1991,AL,hendeda01,1,392,0,,
4638,MVP,1991,AL,molitpa01,51,392,0,,
4639,MVP,1991,AL,morrija02,29,392,0,,
4640,MVP,1991,AL,palmera01,6,392,0,,
4641,MVP,1991,AL,puckeki01,78,392,0,,
4642,MVP,1991,AL,ripkeca01,318,392,15,,
4643,MVP,1991,AL,sierrru01,63,392,0,,
4644,MVP,1991,AL,tartada01,32,392,0,,
4645,MVP,1991,AL,thomafr04,181,392,1,,
4646,MVP,1991,AL,venturo01,3,392,0,,
4647,MVP,1991,AL,whitede03,15,392,0,,
4648,MVP,1991,NL,bellja01,11,336,0,,
4649,MVP,1991,NL,bondsba01,259,336,10,,
4650,MVP,1991,NL,bonilbo01,191,336,1,,
4651,MVP,1991,NL,butlebr01,103,336,1,,
4652,MVP,1991,NL,clarkwi02,118,336,0,,
4653,MVP,1991,NL,dawsoan01,5,336,0,,
4654,MVP,1991,NL,gantro01,110,336,0,,
4655,MVP,1991,NL,glavito02,16,336,0,,
4656,MVP,1991,NL,gwynnto01,4,336,0,,
4657,MVP,1991,NL,johnsho01,112,336,0,,
4658,MVP,1991,NL,justida01,11,336,0,,
4659,MVP,1991,NL,krukjo01,2,336,0,,
4660,MVP,1991,NL,larkiba01,2,336,0,,
4661,MVP,1991,NL,martida01,1,336,0,,
4662,MVP,1991,NL,mcgrifr01,23,336,0,,
4663,MVP,1991,NL,pendlte01,274,336,12,,
4664,MVP,1991,NL,saboch01,1,336,0,,
4665,MVP,1991,NL,sandbry01,2,336,0,,
4666,MVP,1991,NL,smilejo01,5,336,0,,
4667,MVP,1991,NL,smithle02,89,336,0,,
4668,MVP,1991,NL,smithoz01,1,336,0,,
4669,MVP,1991,NL,strawda01,76,336,0,,
4670,MVP,1992,AL,alomaro01,118,392,3,,
4671,MVP,1992,AL,anderbr01,16,392,0,,
4672,MVP,1992,AL,baergca01,31,392,0,,
4673,MVP,1992,AL,belleal01,1,392,0,,
4674,MVP,1992,AL,bellge02,3,392,0,,
4675,MVP,1992,AL,bordimi01,2,392,0,,
4676,MVP,1992,AL,cartejo01,201,392,4,,
4677,MVP,1992,AL,clemero02,16,392,0,,
4678,MVP,1992,AL,devermi01,109,392,0,,
4679,MVP,1992,AL,eckerde01,306,392,15,,
4680,MVP,1992,AL,fieldce01,83,392,0,,
4681,MVP,1992,AL,gonzaju03,15,392,0,,
4682,MVP,1992,AL,griffke02,13,392,0,,
4683,MVP,1992,AL,listapa01,8,392,0,,
4684,MVP,1992,AL,martied01,29,392,0,,
4685,MVP,1992,AL,mcdowja01,5,392,0,,
4686,MVP,1992,AL,mcgwima01,155,392,1,,
4687,MVP,1992,AL,molitpa01,63,392,0,,
4688,MVP,1992,AL,morrija02,18,392,0,,
4689,MVP,1992,AL,mussimi01,2,392,0,,
4690,MVP,1992,AL,puckeki01,209,392,3,,
4691,MVP,1992,AL,thomafr04,108,392,0,,
4692,MVP,1992,AL,winfida01,141,392,2,,
4693,MVP,1992,NL,bagweje01,4,336,0,,
4694,MVP,1992,NL,bondsba01,304,336,18,,
4695,MVP,1992,NL,butlebr01,2,336,0,,
